image_index,label,average_precision
5501,88,0.55351
5502,88,0.42546
5503,88,0.76703
5504,88,0.65389
5505,88,0.72754
5506,88,0.7027
5507,88,0.7471
5508,88,0.55933
5509,88,0.63579
5510,88,0.885
5511,88,0.67643
5512,88,0.55374
5513,88,0.3296
5514,88,0.84068
5515,88,0.77838
5516,88,0.68853
5517,88,0.7907
5518,88,0.41645
5519,88,0.55088
5520,88,0.71783
5521,88,0.55889
5522,88,0.30691
5523,88,0.50382
5524,88,0.64041
5525,88,0.8796
5526,88,0.65208
5527,88,0.78692
5528,88,0.65962
5529,88,0.6421
5530,88,0.56498
5531,88,0.91162
5532,88,0.56543
5533,88,0.65878
5534,88,0.68849
5535,88,0.69811
5536,88,0.58636
5537,88,0.92886
5538,88,0.74964
5539,88,0.74646
5540,88,0.77734
5541,88,0.40134
5542,88,0.56734
5543,88,0.89599
5544,88,0.34695
5545,88,0.76759
5546,88,0.55184
5547,88,0.65996
5548,88,0.45482
5549,88,0.87449
5550,88,0.77217
5551,88,0.77369
5552,88,0.24067
5553,88,0.82426
5554,88,0.73251
5555,88,0.72838
5556,88,0.73078
5557,88,0.67951
5558,88,0.87494
5559,88,0.88967
5560,88,0.75485
5561,88,0.70099
5562,88,0.37395
5563,88,0.63806
5564,88,0.85117
5565,88,0.61843
5566,88,0.78093
5567,88,0.39035
5568,88,0.77916
5569,88,0.42934
5570,88,0.6703
5571,88,0.71028
5572,88,0.84995
5573,88,0.39025
5574,88,0.60117
5575,88,0.51047
5576,88,0.80275
5577,88,0.51294
5578,88,0.86724
5579,88,0.56304
5580,88,0.46816
5581,88,0.80809
5582,88,0.66446
5583,88,0.81801
5584,88,0.36584
5585,88,0.59528
5586,88,0.80459
5587,88,0.6449
5588,88,0.80122
5589,88,0.86517
5590,89,0.70671
5591,89,0.87601
5592,89,0.92874
5593,89,0.92104
5594,89,0.79369
5595,89,0.88652
5596,89,0.94858
5597,89,0.83114
5598,89,0.95801
5599,89,0.95828
5600,89,0.88166
5601,89,0.96865
5602,89,0.9084
5603,89,0.62634
5604,89,0.94761
5605,89,0.95607
5606,89,0.97439
5607,89,0.91799
5608,89,0.95875
5609,89,0.99006
5610,89,0.97215
5611,89,0.78105
5612,89,0.97526
5613,89,0.96414
5614,89,0.93792
5615,89,0.9686
5616,89,0.96488
5617,89,0.93983
5618,89,0.97981
5619,89,0.91669
5620,89,0.98847
5621,89,0.95296
5622,89,0.95596
5623,89,0.98518
5624,89,0.97578
5625,89,0.76566
5626,89,0.92849
5627,89,0.98761
5628,89,0.97665
5629,89,0.98545
5630,89,0.94173
5631,89,0.80212
5632,89,0.97099
5633,89,0.93812
5634,89,0.80476
5635,89,0.97493
5636,89,0.96049
5637,89,0.97638
5638,89,0.95544
5639,89,0.97152
5640,89,0.90989
5641,89,0.93788
5642,89,0.92942
5643,89,0.92695
5644,89,0.97193
5645,89,0.98307
5646,89,0.95953
5647,89,0.95404
5648,89,0.94162
5649,89,0.95459
5650,89,0.98203
5651,89,0.87823
5652,89,0.90776
5653,89,0.91102
5654,89,0.97818
5655,89,0.91788
5656,89,0.85062
5657,89,0.94754
5658,89,0.98393
5659,89,0.79329
5660,89,0.92257
5661,89,0.80029
5662,89,0.92563
5663,89,0.91922
5664,89,0.98175
5665,89,0.97981
5666,89,0.90629
5667,89,0.93023
5668,89,0.93118
5669,89,0.97143
5670,89,0.97096
5671,89,0.92575
5672,89,0.98976
5673,89,0.86516
5674,89,0.89466
5675,89,0.97399
5676,89,0.97348
5677,89,0.91761
5678,89,0.98164
5679,89,0.9044
5680,89,0.97064
5681,89,0.97961
5682,89,0.97661
5683,89,0.90728
5684,89,0.92072
5685,89,0.83368
5686,89,0.98241
5687,89,0.96449
5688,89,0.97338
5689,89,0.9119
5690,89,0.92614
5691,89,0.81991
5692,89,0.96795
5693,89,0.93501
5694,89,0.95913
5695,89,0.97688
5696,89,0.97855
5697,89,0.82866
5698,89,0.94203
5699,89,0.87949
5700,89,0.90245
5701,89,0.83166
5702,89,0.95231
5703,89,0.92865
5704,89,0.92931
5705,89,0.9012
5706,89,0.97248
5707,89,0.95983
5708,89,0.92336
5709,89,0.93646
5710,89,0.9593
5711,89,0.98064
5712,89,0.97012
5713,89,0.96631
5714,89,0.93262
5715,89,0.9674
5716,89,0.96611
5717,89,0.96195
5718,89,0.86454
5719,89,0.84426
5720,89,0.60167
5721,89,0.95975
5722,89,0.97614
5723,89,0.95518
5724,89,0.94904
5725,89,0.94162
5726,89,0.94254
5727,89,0.8538
5728,89,0.47457
5729,89,0.87679
5730,89,0.96076
5731,89,0.96758
5732,89,0.43646
5733,89,0.93179
5734,89,0.97869
5735,89,0.95304
5736,89,0.97269
5737,89,0.92442
5738,89,0.98081
5739,89,0.91707
5740,89,0.97303
5741,89,0.97272
5742,89,0.86586
5743,90,0.7906
5744,90,0.77731
5745,90,0.63433
5746,90,0.64852
5747,90,0.80454
5748,90,0.86821
5749,90,0.872
5750,90,0.7942
5751,90,0.30338
5752,90,0.71134
5753,90,0.88408
5754,90,0.52425
5755,90,0.79964
5756,90,0.55671
5757,90,0.79774
5758,90,0.79324
5759,90,0.87269
5760,90,0.86294
5761,90,0.70713
5762,90,0.87557
5763,90,0.81436
5764,90,0.76846
5765,90,0.83758
5766,90,0.79526
5767,90,0.79635
5768,90,0.08973
5769,90,0.83032
5770,90,0.75056
5771,90,0.78936
5772,90,0.56458
5773,90,0.77653
5774,90,0.64517
5775,90,0.83641
5776,90,0.77152
5777,90,0.82171
5778,90,0.84199
5779,90,0.48939
5780,90,0.64639
5781,90,0.76316
5782,90,0.80755
5783,90,0.82669
5784,90,0.78018
5785,90,0.79717
5786,90,0.13123
5787,90,0.34451
5788,90,0.84378
5789,90,0.52551
5790,90,0.8072
5791,90,0.90614
5792,90,0.78297
5793,90,0.46988
5794,90,0.83397
5795,90,0.50588
5796,90,0.81267
5797,90,0.63511
5798,90,0.72511
5799,90,0.87469
5800,90,0.78548
5801,90,0.87622
5802,90,0.85183
5803,90,0.8162
5804,90,0.88306
5805,90,0.86708
5806,90,0.8209
5807,90,0.78523
5808,90,0.80728
5809,91,0.97519
5810,91,0.86115
5811,91,0.96438
5812,91,0.97036
5813,91,0.96541
5814,91,0.9731
5815,91,0.97024
5816,91,0.97625
5817,91,0.95287
5818,91,0.98156
5819,91,0.87746
5820,91,0.96799
5821,91,0.96771
5822,91,0.98157
5823,91,0.98043
5824,91,0.95585
5825,91,0.94002
5826,91,0.95469
5827,91,0.97719
5828,91,0.87612
5829,91,0.91469
5830,91,0.9678
5831,91,0.9884
5832,91,0.70694
5833,91,0.78318
5834,91,0.97198
5835,91,0.57964
5836,91,0.98543
5837,91,0.98121
5838,91,0.99006
5839,91,0.96607
5840,91,0.98448
5841,91,0.98653
5842,91,0.96612
5843,91,0.9573
5844,91,0.99756
5845,91,0.9685
5846,91,0.13233
5847,91,0.96816
5848,91,0.9456
5849,91,0.94756
5850,91,0.98537
5851,91,0.99642
5852,91,0.95806
5853,91,0.96088
5854,91,0.98205
5855,91,0.97549
5856,91,0.98124
5857,91,0.99122
5858,91,0.98752
5859,91,0.86584
5860,91,0.94294
5861,91,0.94312
5862,91,0.99078
5863,91,0.90232
5864,91,0.95995
5865,91,0.9883
5866,91,0.98502
5867,91,0.97385
5868,92,0.98844
5869,92,0.94326
5870,92,0.79789
5871,92,0.2793
5872,92,0.98792
5873,92,0.9435
5874,92,0.95536
5875,92,0.57339
5876,92,0.92031
5877,92,0.97266
5878,92,0.9206
5879,92,0.95119
5880,92,0.8954
5881,92,0.96589
5882,92,0.93434
5883,92,0.52477
5884,92,0.95095
5885,92,0.88793
5886,92,0.98451
5887,92,0.97543
5888,92,0.97675
5889,92,0.80084
5890,92,0.97108
5891,92,0.9496
5892,92,0.9188
5893,92,0.79068
5894,92,0.92767
5895,92,0.77813
5896,92,0.95103
5897,92,0.86424
5898,92,0.9645
5899,92,0.93334
5900,92,0.94686
5901,92,0.92547
5902,92,0.98179
5903,92,0.92546
5904,92,0.9431
5905,92,0.96673
5906,92,0.29448
5907,92,0.9879
5908,92,0.91593
5909,92,0.59257
5910,92,0.93538
5911,92,0.89271
5912,92,0.77676
5913,92,0.89784
5914,92,0.93226
5915,92,0.97007
5916,92,0.9297
5917,92,0.98681
5918,92,0.95624
5919,92,0.87812
5920,92,0.89497
5921,93,0.9836
5922,93,0.86762
5923,93,0.8717
5924,93,0.81787
5925,93,0.68062
5926,93,0.93555
5927,93,0.90642
5928,93,0.6513
5929,93,0.77603
5930,93,0.74281
5931,93,0.71864
5932,93,0.65363
5933,93,0.60371
5934,93,0.77474
5935,93,0.50223
5936,93,0.50056
5937,93,0.88702
5938,93,0.92294
5939,93,0.90835
5940,93,0.84295
5941,93,0.65481
5942,93,0.95437
5943,93,0.67851
5944,93,0.7153
5945,93,0.9224
5946,93,0.77253
5947,93,0.27045
5948,93,0.58325
5949,93,0.79254
5950,93,0.76232
5951,93,0.93218
5952,93,0.91547
5953,93,0.9014
5954,93,0.67335
5955,94,0.96557
5956,94,0.97886
5957,94,0.98325
5958,94,0.98621
5959,94,0.98621
5960,94,0.97056
5961,94,0.98809
5962,94,0.97948
5963,94,0.98292
5964,94,0.99088
5965,94,0.9812
5966,94,0.94871
5967,94,0.98884
5968,94,0.81601
5969,94,0.98815
5970,94,0.99027
5971,94,0.94473
5972,94,0.98979
5973,94,0.99258
5974,94,0.95942
5975,94,0.98979
5976,94,0.9769
5977,94,0.9819
5978,94,0.98447
5979,94,0.98451
5980,94,0.98313
5981,94,0.98044
5982,94,0.9837
5983,94,0.97296
5984,94,0.98362
5985,94,0.97385
5986,94,0.98716
5987,94,0.99138
5988,94,0.97995
5989,94,0.98454
5990,94,0.95889
5991,94,0.9927
5992,94,0.97476
5993,94,0.98635
5994,94,0.93219
5995,94,0.97769
5996,94,0.98048
5997,94,0.94056
5998,94,0.99002
5999,94,0.99277
6000,94,0.994
6001,94,0.99335
6002,94,0.96996
6003,94,0.96344
6004,94,0.88473
6005,94,0.98444
6006,94,0.83731
6007,94,0.97173
6008,94,0.99121
6009,94,0.23056
6010,94,0.97261
6011,94,0.99
6012,94,0.91838
6013,94,0.98144
6014,94,0.98993
6015,94,0.96024
6016,94,0.98781
6017,94,0.99495
6018,94,0.68802
6019,94,0.98002
6020,94,0.97633
6021,94,0.99268
6022,94,0.98041
6023,94,0.97246
6024,94,0.98196
6025,94,0.96743
6026,94,0.98445
6027,94,0.98135
6028,94,0.99232
6029,94,0.97832
6030,94,0.97093
6031,94,0.95687
6032,94,0.99419
6033,94,0.98792
6034,94,0.98558
6035,94,0.94861
6036,94,0.98752
6037,94,0.97224
6038,94,0.98858
6039,94,0.97123
6040,94,0.96347
6041,94,0.99296
6042,94,0.98378
6043,94,0.98337
6044,94,0.97923
6045,94,0.67598
6046,94,0.98127
6047,94,0.99049
6048,94,0.98684
6049,94,0.9868
6050,94,0.95455
6051,94,0.98229
6052,94,0.99045
6053,94,0.98061
6054,94,0.98875
6055,94,0.96929
6056,94,0.98308
6057,94,0.88217
6058,94,0.97768
6059,94,0.99177
6060,94,0.95651
6061,94,0.96317
6062,94,0.96619
6063,94,0.98289
6064,94,0.99387
6065,94,0.99547
6066,94,0.99088
6067,94,0.98846
6068,94,0.9816
6069,94,0.97311
6070,94,0.98537
6071,94,0.93125
6072,94,0.98688
6073,94,0.96243
6074,94,0.98103
6075,94,0.99285
6076,94,0.99083
6077,94,0.96576
6078,94,0.984
6079,94,0.98328
6080,94,0.95827
6081,94,0.97983
6082,94,0.99489
6083,94,0.99242
6084,94,0.90239
6085,94,0.97506
6086,94,0.98228
6087,95,0.94014
6088,95,0.9158
6089,95,0.94224
6090,95,0.75587
6091,95,0.92148
6092,95,0.97908
6093,95,0.96862
6094,95,0.82128
6095,95,0.9577
6096,95,0.98584
6097,95,0.97683
6098,95,0.9642
6099,95,0.97508
6100,95,0.98122
6101,95,0.96824
6102,95,0.96745
6103,95,0.9481
6104,95,0.96859
6105,95,0.974
6106,95,0.89451
6107,95,0.87707
6108,95,0.92889
6109,95,0.94701
6110,95,0.96463
6111,95,0.9365
6112,95,0.97256
6113,95,0.93351
6114,95,0.97599
6115,95,0.95142
6116,95,0.95557
6117,95,0.9846
6118,95,0.93463
6119,95,0.92356
6120,95,0.98524
6121,95,0.91139
6122,95,0.97316
6123,95,0.97073
6124,95,0.90818
6125,95,0.94355
6126,95,0.97575
6127,95,0.9393
6128,95,0.9464
6129,95,0.97685
6130,95,0.9723
6131,95,0.97817
6132,95,0.93059
6133,95,0.96193
6134,95,0.94844
6135,95,0.92282
6136,95,0.95231
6137,95,0.83435
6138,95,0.45618
6139,95,0.94547
6140,95,0.89615
6141,95,0.98644
6142,95,0.97979
6143,95,0.93882
6144,95,0.96554
6145,95,0.95306
6146,95,0.98962
6147,95,0.91625
6148,95,0.98389
6149,95,0.92673
6150,95,0.94656
6151,95,0.97733
6152,95,0.97174
6153,95,0.95358
6154,95,0.93503
6155,95,0.84076
6156,95,0.98981
6157,95,0.95026
6158,95,0.99018
6159,95,0.96083
6160,95,0.90635
6161,95,0.93986
6162,95,0.96611
6163,95,0.93271
6164,95,0.92501
6165,95,0.95412
6166,95,0.92388
6167,95,0.93673
6168,95,0.95519
6169,95,0.96146
6170,95,0.91477
6171,95,0.92547
6172,95,0.95563
6173,95,0.96117
6174,95,0.93695
6175,95,0.96928
6176,95,0.96616
6177,95,0.98036
6178,95,0.98844
6179,95,0.92943
6180,95,0.90699
6181,95,0.95777
6182,95,0.9337
6183,95,0.98117
6184,95,0.97788
6185,95,0.96915
6186,95,0.96241
6187,95,0.021
6188,96,0.48817
6189,96,0.80764
6190,96,0.80941
6191,96,0.81495
6192,96,0.79548
6193,96,0.82716
6194,96,0.83287
6195,96,0.83971
6196,96,0.84249
6197,96,0.12421
6198,96,0.48439
6199,96,0.81686
6200,96,0.83067
6201,96,0.80199
6202,96,0.84922
6203,96,0.83926
6204,96,0.82657
6205,96,0.84774
6206,96,0.81092
6207,96,0.86086
6208,96,0.65786
6209,96,0.82462
6210,96,0.81292
6211,96,0.82809
6212,96,0.84493
6213,96,0.83587
6214,96,0.84614
6215,96,0.80799
6216,96,0.80439
6217,96,0.71561
6218,96,0.8524
6219,96,0.81279
6220,96,0.82727
6221,96,0.7145
6222,96,0.83396
6223,96,0.81633
6224,96,0.82688
6225,96,0.66501
6226,96,0.82914
6227,96,0.83037
6228,96,0.81198
6229,96,0.82689
6230,96,0.75131
6231,96,0.80046
6232,96,0.83758
6233,96,0.8168
6234,96,0.82565
6235,96,0.32774
6236,96,0.82914
6237,96,0.44651
6238,96,0.81584
6239,96,0.83283
6240,96,0.81961
6241,96,0.86672
6242,96,0.24949
6243,96,0.82317
6244,96,0.78994
6245,96,0.82574
6246,96,0.81015
6247,96,0.85965
6248,96,0.7392
6249,96,0.86531
6250,96,0.52532
6251,96,0.76103
6252,96,0.033
6253,96,0.02902
6254,96,0.03422
6255,96,0.03446
6256,96,0.03721
6257,96,0.04268
6258,96,0.08063
6259,96,0.04027
6260,97,0.75562
6261,97,0.78503
6262,97,0.60354
6263,97,0.55496
6264,97,0.56473
6265,97,0.52767
6266,97,0.76946
6267,97,0.52235
6268,97,0.31951
6269,97,0.6899
6270,97,0.75152
6271,97,0.49254
6272,97,0.73034
6273,97,0.46331
6274,97,0.22974
6275,97,0.83242
6276,97,0.53853
6277,97,0.64701
6278,97,0.69091
6279,97,0.77878
6280,97,0.67062
6281,97,0.59471
6282,97,0.64697
6283,97,0.55577
6284,97,0.55216
6285,97,0.71986
6286,97,0.75863
6287,97,0.65669
6288,97,0.06025
6289,97,0.46737
6290,97,0.80702
6291,97,0.65508
6292,97,0.73072
6293,97,0.65938
6294,97,0.81951
6295,97,0.2808
6296,97,0.74682
6297,97,0.81634
6298,97,0.82892
6299,97,0.48825
6300,97,0.6965
6301,97,0.57806
6302,97,0.4359
6303,97,0.75286
6304,97,0.38991
6305,97,0.82066
6306,97,0.54434
6307,97,0.37801
6308,97,0.60657
6309,97,0.43476
6310,97,0.50768
6311,97,0.72271
6312,97,0.73508
6313,97,0.30298
6314,98,0.58777
6315,98,0.75523
6316,98,0.93416
6317,98,0.9073
6318,98,0.81729
6319,98,0.73257
6320,98,0.90001
6321,98,0.90151
6322,98,0.90143
6323,98,0.54398
6324,98,0.74408
6325,98,0.79234
6326,98,0.91491
6327,98,0.74456
6328,98,0.86719
6329,98,0.91634
6330,98,0.69737
6331,98,0.85918
6332,98,0.88453
6333,98,0.89613
6334,98,0.86784
6335,98,0.91965
6336,98,0.92255
6337,98,0.93436
6338,98,0.89169
6339,98,0.85857
6340,98,0.90803
6341,98,0.95733
6342,98,0.71012
6343,98,0.80187
6344,98,0.74973
6345,98,0.76748
6346,98,0.87986
6347,98,0.84719
6348,98,0.80725
6349,98,0.90111
6350,98,0.61745
6351,98,0.80745
6352,98,0.81233
6353,98,0.93778
6354,98,0.76243
6355,98,0.48323
6356,98,0.66961
6357,98,0.87583
6358,98,0.60579
6359,98,0.92249
6360,98,0.89236
6361,98,0.80271
6362,98,0.85353
6363,98,0.733
6364,98,0.03878
6365,98,0.94019
6366,98,0.7232
6367,98,0.71572
6368,98,0.95225
6369,98,0.87992
6370,98,0.81044
6371,98,0.78242
6372,98,0.575
6373,98,0.73744
6374,98,0.84399
6375,98,0.80635
6376,98,0.94291
6377,98,0.85483
6378,98,0.95794
6379,98,0.83557
6380,98,0.91138
6381,98,0.66866
6382,99,0.94314
6383,99,0.97159
6384,99,0.97407
6385,99,0.97951
6386,99,0.94429
6387,99,0.97287
6388,99,0.98979
6389,99,0.99729
6390,99,0.98016
6391,99,0.97917
6392,99,0.98524
6393,99,0.97465
6394,99,0.97458
6395,99,0.97264
6396,99,0.99241
6397,99,0.97809
6398,99,0.94698
6399,99,0.95326
6400,99,0.93024
6401,99,0.96059
6402,99,0.98585
6403,99,0.91282
6404,99,0.63595
6405,99,0.98379
6406,99,0.98322
6407,99,0.96598
6408,99,0.96534
6409,99,0.98227
6410,99,0.95894
6411,99,0.79685
6412,99,0.97246
6413,99,0.96968
6414,99,0.98309
6415,99,0.61134
6416,99,0.98686
6417,99,0.97433
6418,99,0.52589
6419,99,0.99708
6420,99,0.96998
6421,99,0.97562
6422,99,0.86768
6423,99,0.86768
6424,99,0.94265
6425,99,0.97857
6426,99,0.97915
6427,99,0.99474
6428,99,0.96357
6429,99,0.94902
6430,99,0.97494
6431,99,0.97817
6432,100,0.63208
6433,100,0.86583
6434,100,0.89377
6435,100,0.93328
6436,100,0.8955
6437,100,0.39757
6438,100,0.8788
6439,100,0.8425
6440,100,0.91871
6441,100,0.88988
6442,100,0.74661
6443,100,0.90899
6444,100,0.60081
6445,100,0.89746
6446,100,0.68546
6447,100,0.86746
6448,100,0.93665
6449,100,0.89494
6450,100,0.44378
6451,100,0.92286
6452,100,0.78843
6453,100,0.79252
6454,100,0.74171
6455,100,0.91535
6456,100,0.93781
6457,100,0.91429
6458,100,0.91923
6459,100,0.95011
6460,100,0.91282
6461,100,0.60311
6462,100,0.6842
6463,100,0.92877
6464,100,0.92014
6465,100,0.95763
6466,100,0.77276
6467,101,0.87008
6468,101,0.96614
6469,101,0.9742
6470,101,0.97849
6471,101,0.73524
6472,101,0.98245
6473,101,0.79052
6474,101,0.93187
6475,101,0.85117
6476,101,0.97473
6477,101,0.55896
6478,101,0.82764
6479,101,0.64758
6480,101,0.82378
6481,101,0.84998
6482,101,0.7723
6483,101,0.86826
6484,101,0.75783
6485,101,0.91272
6486,101,0.94438
6487,101,0.96341
6488,101,0.71412
6489,101,0.98616
6490,101,0.93176
6491,101,0.94315
6492,101,0.92822
6493,101,0.95733
6494,101,0.95798
6495,101,0.96008
6496,101,0.92803
6497,101,0.97868
6498,101,0.97719
6499,101,0.95839
6500,101,0.95437
6501,101,0.98126
6502,101,0.98584
6503,101,0.80003
6504,101,0.96879
6505,101,0.919
6506,101,0.81209
6507,101,0.85847
6508,101,0.93947
6509,101,0.15024
6510,101,0.98627
6511,101,0.96607
6512,101,0.95921
6513,101,0.9551
6514,101,0.97152
6515,101,0.76511
6516,102,0.74645
6517,102,0.72525
6518,102,0.85716
6519,102,0.94599
6520,102,0.64494
6521,102,0.91363
6522,102,0.92227
6523,102,0.9515
6524,102,0.89481
6525,102,0.92199
6526,102,0.92863
6527,102,0.94025
6528,102,0.90641
6529,102,0.97742
6530,102,0.92112
6531,102,0.84617
6532,102,0.85884
6533,102,0.93302
6534,102,0.85729
6535,102,0.90056
6536,102,0.90387
6537,102,0.84272
6538,102,0.68713
6539,102,0.4043
6540,102,0.86648
6541,102,0.78326
6542,102,0.91402
6543,102,0.90357
6544,102,0.81088
6545,102,0.73703
6546,102,0.90821
6547,102,0.7766
6548,102,0.80262
6549,102,0.93335
6550,102,0.91701
6551,102,0.89286
